daily return
-1.3911545454545455
-1.2283405405405405
-1.4896216216216216
-0.29725
1.5158485714285714
2.1617
-0.8699648648648648
-0.44146486486486486
0.7265243243243243
0.9221527777777777
1.829
1.12804
-0.46107567567567564
-0.5110378378378378
0.2771810810810811
-0.46626756756756754
0.1288108108108108
-0.6793162162162162
0.3538945945945946
0.5515162162162162
-0.2527432432432432
-0.04954999999999998
-0.6517882352941177
0.69564375
0.9258677419354839
13.90615806451613
0.8093964285714286
-2.178786206896552
0.8883161290322581
0.10813636363636363
0.3625787878787879
-0.14078387096774195
0.5110486486486486
-1.0373621621621623
0.3483
0.09317567567567572
-0.4302594594594594
0.63195
-1.0729793103448275
-1.0054135135135134
0.6237513513513514
0.46472432432432437
0.17419166666666666
-0.36390857142857147
0.8454054054054054
0.6432277777777778
0.6979189189189189
0.6474432432432433
-0.06359999999999999
0.1466944444444444
-0.10498611111111106
-0.062332432432432465
0.30865405405405405
-0.07864054054054057
-1.7970162162162162
-0.40898378378378375
-0.8891702702702704
0.7925457142857143
1.1943054054054054
-0.04804571428571426
0.4477285714285714
0.9908216216216217
1.0185324324324323
0.7957621621621622
0.9148621621621621
-0.25771891891891896
-0.6768837837837839
-1.357183783783784
-0.055494594594594576
3.14335
-1.0756142857142859
-0.584560606060606
-0.3650914285714286
1.1426363636363637
11.07519189189189
1.7569
-0.16964864864864862
-2.9401297297297293
-0.8241918918918918
-0.8452571428571428
-2.8190194444444447
-5.2088
-1.8474324324324325
1.8326324324324326
0.11332702702702703
0.17053333333333331
-0.043145454545454535
-0.7107038461538462
1.0259945945945945
-0.0025783783783783973
-0.5752305555555556
0.8326
-0.5793999999999999
0.8054117647058824
0.4863151515151514
-0.7793218749999999
-0.06393870967741937
0.6336379310344827
-0.29705
-0.9291324324324325
-0.925745945945946
-1.6117243243243244
-0.08884285714285714
0.8057486486486486
0.024305405405405392
1.3810432432432431
-0.7482942857142857
-0.42553428571428575
-1.331210810810811
-3.461
-0.9829777777777777
-0.8445972972972973
0.11940810810810813
0.30620555555555556
-0.35785675675675677
1.0837620689655174
1.5270648648648648
0.5691342105263157
1.459240625
2.0521513513513514
0.7639
0.1934027027027027
-0.46076969696969694
0.23527297297297298
-0.07192702702702705
0.1401351351351351
-0.32975333333333334
0.42453783783783783
0.25586756756756757
-0.31458
-0.3766777777777778
-0.7866500000000001
0.2995285714285715
0.10559729729729729
0.21663513513513513
-0.39388648648648655
-0.17628378378378376
0.28581666666666666
-0.07548108108108108
0.27058378378378384
-1.1261135135135136
0.8837078947368421
0.4210111111111111
0.10613333333333333
0.0780810810810811
-0.035454054054054066
0.7084783783783785
0.2844108108108108
-0.06225675675675676
0.6966378378378378
0.2390783783783784
0.5206485714285715
-0.037000000000000005
0.30426000000000003
-0.9642000000000001
-0.5073945945945947
-0.04841999999999998
-0.672988888888889
-0.5497
-0.17562702702702698
-0.1734081081081081
-0.9475297297297297
-0.8933702702702704
0.1343
